"","caseid","commonweight","age","gender","race_eth","education","marital","employment","device","republican","public_ins","public_option"
"10862",1036325141,0.450613159154349,57,"Male","White","College graduate or higher","Married","Employed","Computer",0,0,0
"10863",1036285825,0.636181859030008,19,"Female","White","Some college or 2-year degree","Never married","Other","Computer",0,1,1
"10864",1036138933,0.182222018244203,67,"Male","Hispanic/Latino","College graduate or higher","Married","Employed","Computer",0,1,1
"10865",1036297483,0.9045870875977,57,"Male","White","College graduate or higher","Married","Employed","Computer",0,0,1
"10866",1036326335,0.633643312317647,62,"Female","White","Some college or 2-year degree","Married","Employed","Computer",0,0,1
"10867",1036266801,0.732080800830507,49,"Male","White","Some college or 2-year degree","Married","Employed","Computer",1,1,1
"10868",1036325171,1.05965384214599,59,"Female","White","Some college or 2-year degree","Married","Disabled","Computer",1,1,0
"10869",1036311867,1.02309272486455,55,"Female","White","Some college or 2-year degree","Divorced","Employed","Computer",0,0,1
"10870",1036267841,2.51147336822714,45,"Female","White","College graduate or higher","Never married","Unemployed","Computer",0,1,1
"10871",1036324165,0.688934960886471,27,"Male","Other","Some college or 2-year degree","Never married","Employed","Tablet",0,0,1
"10872",1036288857,0.716348381037605,37,"Female","Black","High school graduate","Never married","Unemployed","Smartphone",0,0,1
"10873",1036325211,1.4425533939676,53,"Female","White","College graduate or higher","Married","Other","Computer",0,0,1
"10874",1034256737,1.97868079816686,60,"Female","White","Some college or 2-year degree","Married","Employed","Smartphone",0,0,1
"10875",1036326759,0.821783471450353,54,"Female","White","Some college or 2-year degree","Separated","Disabled","Computer",1,1,0
"10876",1036267879,1.18717697578466,64,"Female","White","College graduate or higher","Married","Employed","Computer",0,0,1
"10877",1036072301,0.880607970963274,62,"Male","White","College graduate or higher","Widowed","Employed","Computer",0,1,1
"10878",1036318577,1.83426476468865,63,"Female","White","College graduate or higher","Married","Retired","Tablet",0,0,1
"10879",1036316021,1.30894745697035,55,"Female","White","College graduate or higher","Married","Employed","Computer",1,0,0
"10880",1036325755,0.556864241405729,35,"Male","Native American","Some college or 2-year degree","Married","Employed","Smartphone",0,0,1
"10881",1036324225,0.923707747910104,59,"Female","White","College graduate or higher","Married","Retired","Computer",0,1,0
"10882",1036316739,0.300499297746843,60,"Female","White","College graduate or higher","Divorced","Employed","Computer",0,1,0
"10883",1036296601,0.345518934152768,57,"Male","White","Some college or 2-year degree","Divorced","Employed","Smartphone",0,0,1
"10884",1036281757,0.871117321434912,48,"Female","White","College graduate or higher","Divorced","Employed","Smartphone",0,0,1
"10885",1036002207,1.69959976571589,56,"Male","White","College graduate or higher","Never married","Employed","Computer",1,0,1
"10886",1036282865,0.736876661615653,61,"Male","White","Some college or 2-year degree","Never married","Employed","Computer",0,0,0
"10887",1036325873,0.290778182247342,63,"Male","Black","Some college or 2-year degree","Never married","Unemployed","Computer",0,1,1
"10888",1036326825,1.45196012164296,62,"Female","White","College graduate or higher","Married","Employed","Smartphone",0,0,1
"10889",1036313159,0.899465865005538,28,"Female","White","Some college or 2-year degree","Married","Other","Smartphone",0,0,1
"10890",1036315567,1.04417826077175,64,"Female","White","Some college or 2-year degree","Widowed","Employed","Computer",1,0,0
"10891",1036326323,0.34566253799856,34,"Male","White","College graduate or higher","Never married","Employed","Computer",0,0,1
"10892",1036324791,0.92531799491413,64,"Male","White","Some college or 2-year degree","Married","Retired","Computer",1,0,0
"10893",1035479967,0.708466710425893,56,"Male","Black","Some college or 2-year degree","Never married","Disabled","Computer",0,1,1
"10894",1036323573,1.40495474225043,54,"Female","White","Some college or 2-year degree","Married","Other","Computer",0,0,1
"10895",1036324297,0.821991771850886,58,"Male","White","College graduate or higher","Married","Employed","Smartphone",1,0,0
"10896",1036266445,0.796893528977474,45,"Male","White","Some college or 2-year degree","Never married","Employed","Computer",0,0,1
"10897",1036325843,0.887845271430728,64,"Female","White","Some college or 2-year degree","Divorced","Employed","Computer",0,0,1
"10898",1036324315,1.21987428604932,48,"Female","White","College graduate or higher","Married","Employed","Computer",0,0,1
"10899",1035967095,0.794390614281592,26,"Female","White","Less than high school","Married","Other","Smartphone",1,1,1
"10900",1036281825,1.18005704706423,64,"Male","White","College graduate or higher","Married","Employed","Computer",1,0,1
"10901",1036326891,0.786552095630208,58,"Male","White","Some college or 2-year degree","Married","Employed","Computer",0,0,0
"10903",1036315121,0.915599147994024,56,"Female","White","College graduate or higher","Married","Other","Computer",0,0,0
"10904",1036266485,0.814053646905418,59,"Male","White","College graduate or higher","Married","Employed","Computer",0,0,1
"10905",1036282367,0.814053646905418,45,"Male","White","College graduate or higher","Married","Employed","Computer",0,0,1
"10906",1036361065,0.799387040196064,33,"Female","White","College graduate or higher","Never married","Employed","Smartphone",0,0,1
"10907",1036057451,1.34143774922795,49,"Female","Other","Some college or 2-year degree","Never married","Employed","Smartphone",0,0,1
"10908",1036325661,0.896322660750209,54,"Female","White","College graduate or higher","Never married","Employed","Smartphone",0,0,1
"10909",1036266675,0.910592488277015,40,"Male","White","College graduate or higher","Never married","Employed","Tablet",0,0,0
"10910",1036372115,1.30666289288724,39,"Female","White","College graduate or higher","Married","Employed","Smartphone",1,0,0
"10911",1036326793,1.00975439925468,39,"Female","White","College graduate or higher","Married","Employed","Computer",1,0,1
"10912",1035445277,2.5071623223634,36,"Female","White","College graduate or higher","Married","Employed","Computer",0,0,1
"10913",1036327311,0.241618435102621,31,"Female","White","Some college or 2-year degree","Never married","Employed","Smartphone",0,0,1
"10914",1036032017,0.524373106879188,45,"Female","Hispanic/Latino","College graduate or higher","Married","Employed","Computer",0,0,0
"10915",1036047127,0.0799992609097899,54,"Female","Native American","College graduate or higher","Married","Employed","Computer",0,0,1
"10916",1035327897,0.565901718278855,30,"Male","White","College graduate or higher","Married","Employed","Computer",0,0,1
"10917",1036368539,0.62755781634662,33,"Female","White","Some college or 2-year degree","Married","Other","Smartphone",0,0,1
"10918",1034643331,0.876848283397905,44,"Female","Asian","College graduate or higher","Married","Employed","Computer",1,0,1
"10919",1036326045,1.02461455068669,47,"Female","White","Some college or 2-year degree","Divorced","Disabled","Smartphone",1,1,0
"10920",1036325663,1.20467390691637,31,"Male","Hispanic/Latino","Some college or 2-year degree","Never married","Employed","Smartphone",0,0,1
"10921",1036321141,0.4576336223492,30,"Male","Asian","College graduate or higher","Never married","Employed","Smartphone",0,0,1
"10922",1036043685,0.112911153655082,61,"Male","Hispanic/Latino","Some college or 2-year degree","Divorced","Employed","Tablet",0,0,1
"10923",1036316845,1.04509371240944,64,"Male","White","College graduate or higher","Married","Employed","Computer",0,0,1
"10924",1035370559,1.35321935817968,44,"Female","White","College graduate or higher","Never married","Employed","Tablet",0,0,1
"10925",1036315229,0.737347950308113,45,"Male","White","College graduate or higher","Married","Other","Computer",0,0,1
"10926",1036282175,1.06967140107551,60,"Male","White","Some college or 2-year degree","Married","Employed","Tablet",0,0,0
"10927",1036266803,0.421060490533981,59,"Male","White","College graduate or higher","Married","Disabled","Computer",1,0,1
"10928",1036327349,1.03749944932102,63,"Female","White","College graduate or higher","Divorced","Disabled","Smartphone",0,0,1
"10929",1036042937,0.683439909958187,63,"Female","White","College graduate or higher","Married","Employed","Computer",0,1,1
"10930",1036138047,0.731085307921164,54,"Female","White","Some college or 2-year degree","Married","Other","Computer",0,0,1
"10931",1036325045,0.815880423613133,31,"Male","White","Some college or 2-year degree","Never married","Unemployed","Smartphone",0,0,1
"10932",1036268099,0.642129078526351,57,"Male","White","College graduate or higher","Never married","Employed","Computer",1,0,1
"10933",1036002119,0.543265542893283,50,"Female","White","Some college or 2-year degree","Married","Other","Computer",0,0,1
"10934",1036267465,0.212082121736833,33,"Male","Asian","College graduate or higher","Married","Employed","Smartphone",0,0,1
"10935",1034627865,1.66109907429167,65,"Male","White","Some college or 2-year degree","Married","Retired","Computer",0,1,1
"10936",1036023021,1.39223562425115,31,"Male","White","College graduate or higher","Married","Employed","Computer",0,0,1
"10937",1036324515,1.57689128495888,57,"Male","White","Some college or 2-year degree","Separated","Employed","Computer",0,0,1
"10938",1036345557,2.09903476067,41,"Male","Black","Less than high school","Never married","Unemployed","Smartphone",0,0,1
"10939",1036316637,1.10002986220265,61,"Female","White","High school graduate","Divorced","Employed","Computer",0,0,1
"10940",1036296417,0.251990211289293,60,"Male","Hispanic/Latino","Some college or 2-year degree","Married","Employed","Tablet",1,0,1
"10941",1036325475,1.0851007287643,60,"Female","White","College graduate or higher","Married","Employed","Smartphone",0,0,1
"10942",1036295995,0.379803450420238,63,"Female","Hispanic/Latino","Some college or 2-year degree","Married","Retired","Computer",0,1,1
"10943",1036266475,1.64390892558289,63,"Male","White","Some college or 2-year degree","Married","Employed","Tablet",1,0,0
"10944",1035689891,1.44942244596323,59,"Female","Other","College graduate or higher","Married","Employed","Computer",0,0,0
"10945",1036316659,0.736876661615653,57,"Male","White","Some college or 2-year degree","Married","Retired","Computer",1,1,0
"10946",1036358773,0.751982471540142,61,"Female","Hispanic/Latino","College graduate or higher","Married","Retired","Smartphone",0,0,1
"10947",1036397577,1.14111536281118,34,"Female","White","College graduate or higher","Never married","Employed","Smartphone",0,0,1
"10948",1036343823,0.675170172053133,40,"Female","Black","College graduate or higher","Never married","Employed","Tablet",0,1,0
"10949",1036138005,0.290979347090746,43,"Female","Other","College graduate or higher","Married","Disabled","Smartphone",0,1,0
"10950",1036283227,0.333815570163265,59,"Male","Black","Some college or 2-year degree","Married","Employed","Computer",1,0,0
"10951",1036032047,0.931331951796551,45,"Female","White","College graduate or higher","Married","Employed","Smartphone",1,0,0
"10952",1036385845,1.09141177211508,40,"Male","Asian","Some college or 2-year degree","Never married","Employed","Computer",0,0,1
"10953",1036268091,0.543458162635499,30,"Male","White","High school graduate","Married","Unemployed","Computer",0,0,1
"10954",1036295749,0.286958411413137,31,"Female","Other","College graduate or higher","Divorced","Employed","Smartphone",0,0,0
"10955",1036314697,0.30455737937277,70,"Male","Other","Some college or 2-year degree","Married","Retired","Computer",0,1,0
"10956",1036281931,0.3099268777147,43,"Female","White","College graduate or higher","Married","Employed","Smartphone",0,0,0
"10957",1036403071,1.04488737362894,26,"Male","White","College graduate or higher","Married","Employed","Smartphone",1,0,0
"10958",1036020307,1.24706660462347,38,"Female","White","College graduate or higher","Married","Employed","Smartphone",0,0,1
"10959",1036296285,1.38551973755635,49,"Female","Asian","College graduate or higher","Divorced","Employed","Computer",0,0,1
"10960",1036320863,0.250437473249855,59,"Female","Hispanic/Latino","College graduate or higher","Married","Employed","Smartphone",0,0,1
